-3.06133667	0.22841522	0.88355617
0.51406318	1.70735578	0.55508455
-1.49334673	0.78277508	0.51690371
1.41359486	0.89672041	0.41511279
-0.00202753	1.58677230	0.66013449
2.06569399	2.19184226	0.96269039
1.73034389	0.42033404	0.98855017
-0.28170365	1.39779168	0.95489580
-1.35212625	0.61404173	0.76564855
-2.36476315	1.71087926	0.95340116
-1.34558343	0.38855431	0.60336786
3.09728807	0.72800329	0.73159840
-0.07365280	0.28822478	0.93415276
1.87525548	2.66517803	0.87953521
2.63761752	1.03501704	0.20398116
0.09022750	2.22483854	0.88785077
-1.92303519	1.84942228	0.59270837
2.68618246	0.42385256	0.66012189
1.81644951	0.76539330	0.96730039
0.57119759	1.67477664	0.99980423
2.21339149	1.43388083	0.61829037
0.60196387	1.33122455	0.93569706
1.76159908	0.70197507	0.97039508
-3.41547806	1.21612712	0.91151176
-0.59068681	2.74573056	0.95269548
1.38419144	1.30233358	0.74096289
1.79371379	0.86888552	0.90229942
1.19741441	2.16481515	0.55830537
1.23827596	0.76478019	0.79982138
1.33731614	1.74781884	0.98227484
-1.57742572	2.72819903	0.71995075
0.87864158	1.48520291	0.88990279
-0.60644840	1.41413819	0.70622829
-0.92553841	3.51486403	0.74098652
-1.80120468	0.35521382	0.74617362
-0.60831737	0.83791006	0.98732403
2.18459781	0.41496176	0.94930189
0.98341698	1.41782342	0.51792763
-3.49279304	0.21530947	0.82687343
2.22041509	2.35283385	0.63603918
1.08243674	1.04815368	0.91399672
-2.72703369	0.93721734	0.76422984
-0.56712104	1.43006655	0.91159686
-0.93446888	0.98981527	0.80496176
0.76873981	3.22310533	0.91455631
0.40795706	0.99700460	0.90988647
-1.85325429	0.93091648	0.99820763
-1.46084348	0.56523826	0.81209598
0.05751714	1.44381930	0.61093874
1.14413721	0.47734582	0.74367396
1.39133217	2.34645609	0.50096532
-2.22859530	0.35831259	0.98682612
-0.86843920	2.05645441	0.79697161
1.26911442	2.94777886	0.92883639
-0.74219579	1.56507990	0.84983571
-1.33198311	2.41346672	0.93068758
-2.13593142	0.65830834	0.84093868
-0.45864911	0.39426939	0.98254454
-1.71217409	1.31545710	0.88632109
0.21351276	2.13338286	0.98020748
-1.33775176	1.92879181	0.85457182
2.19068448	1.42724588	0.51703255
1.82636944	1.25877721	0.67253343
-1.30962653	-0.16343830	0.83002594
-1.56760856	2.22828544	0.99720729
1.55000580	0.97960067	0.55791236
-0.84274251	0.46325819	0.83880262
2.19693754	-0.15857416	0.49990383
2.37456927	1.97702284	0.21581473
2.17423741	0.10537543	0.29178975
0.29826306	1.80342340	0.90307679
-1.16106752	1.92540471	0.70387923
1.61183776	0.20994911	0.08183793
0.69725352	1.69610465	0.38244448
2.04126930	2.19362002	0.87801700
-1.27343761	2.44140602	0.84617568
-1.17903600	1.35226311	0.96988523
-1.05050803	1.41688583	0.92705052
-1.50162141	1.69422693	0.93463300
-1.45056095	2.10692023	0.81730956
1.39090923	-0.22232580	0.06015855
2.27956972	0.67462974	0.33374164
0.21247244	3.22160873	0.66304960
0.45756168	3.04694697	0.99077188
-1.70831782	2.04742729	0.98866418
1.34520659	1.74781269	0.79568301
-0.85617116	1.17367647	0.82190327
-0.73126515	2.29890293	0.89694229
-0.67295875	1.75038662	0.78879434
-0.14345748	2.03808372	0.93687877
-1.38090755	0.89353807	0.63013462
-0.55354351	2.01085756	0.99672299
-2.40101325	1.45065647	0.97294490
-0.33988539	2.62972227	0.83896632
-0.56164813	1.61519056	0.92554217
1.38477799	2.39890996	0.97099920
-1.57318623	2.96546210	0.73380320
-2.32610569	-0.12947567	0.89486721
-0.66903131	1.84096448	0.81729280
-1.44152832	1.63863552	0.88296206
-1.23862667	1.59059740	0.75672553
1.76999219	0.70030185	0.06156158
-2.16109066	1.53457290	0.92390703
1.55910518	0.82500991	0.61488964
0.91302722	1.16347027	0.92399656
0.82032687	1.25014239	0.76640940
0.41923930	1.55618644	0.97926632
-0.81616799	0.53808951	0.95167073
-2.09430874	2.02845736	0.62388028
2.15911427	0.84980637	0.51342112
0.99602525	0.90099172	0.94013294
-0.64941884	3.30424943	0.98627516
-0.07552961	1.84975180	0.61859325
-0.13788353	1.98907921	0.66355577
1.58914384	3.05958344	0.84633020
-2.79170411	0.72831368	0.91229121
1.33711257	1.62487592	0.69868983
1.42985545	0.94714997	0.99610920
-0.64077627	1.82768144	0.78985480
1.85154995	1.65358163	0.81285487
1.15291794	2.21634652	0.45039389
-0.82275648	1.89809032	0.81886166
-0.79812897	1.85356173	0.96066630
-1.33464270	0.91015084	0.91034023
-1.62305484	0.76481146	0.97665128
0.37851606	2.11818324	0.96672647
0.13028367	0.56488541	0.91500885
-1.21968953	1.15968868	0.90728012
0.85668394	0.73729138	0.93024064
-1.27789774	1.18410454	0.97740724
0.32802237	1.73682935	0.82979909
1.49650650	1.60058915	0.51583125
0.83595686	1.25012553	0.95596130
-2.12332027	1.22356869	0.67030007
1.86198826	0.37717107	0.71280911
1.81173295	0.77375753	0.78695574
0.76663885	0.92441967	0.66551151
0.83852568	2.13431806	0.64112049
2.48661075	-0.71133865	0.77293178
1.30242990	1.45112557	0.98175812
1.39405793	1.94154165	0.95861339
-1.97689228	0.99532882	0.87292658
-0.23772228	3.48729719	0.82500323
-0.51634044	1.65615885	0.98997963
-2.03556058	0.92229396	0.83632654
